Date,High,Low,Open,Close,Volume
03/02/2023,30.3,28.9,29.7,29.2,632200
02/02/2023,30.0,28.0,29.5,29.6,1691800
01/02/2023,32.3,29.75,32.15,29.75,1529800
31/01/2023,31.95,30.1,30.6,31.95,1438600
30/01/2023,31.9,30.3,31.0,30.55,1605400
27/01/2023,32.2,31.1,31.5,31.1,884600
19/01/2023,31.3,30.35,30.8,31.1,1101000
18/01/2023,31.9,30.2,30.55,31.0,808600
17/01/2023,31.0,29.0,29.7,30.4,1087700
16/01/2023,29.7,28.8,29.6,29.4,909200
13/01/2023,30.5,28.8,30.0,29.2,768200
12/01/2023,29.4,26.8,27.8,29.4,2568900
11/01/2023,28.4,27.5,27.9,27.5,865500
10/01/2023,28.3,26.8,28.3,27.75,1461900
09/01/2023,28.75,27.8,28.75,28.2,1538800
06/01/2023,27.7,26.7,26.7,27.7,2083500
05/01/2023,26.5,24.65,25.2,26.5,1877200
04/01/2023,25.75,24.9,25.65,25.0,1784100
03/01/2023,24.1,22.95,22.95,24.1,488100
30/12/2022,23.15,22.55,22.95,22.55,509800
29/12/2022,23.4,22.55,23.15,22.55,712100
28/12/2022,23.8,22.65,22.8,23.15,872800
27/12/2022,22.4,20.85,21.0,22.4,990900
26/12/2022,22.95,20.95,22.9,20.95,855200
23/12/2022,23.1,21.85,22.05,22.5,452000
22/12/2022,23.8,21.5,23.15,22.1,1604200
21/12/2022,25.25,22.8,24.65,23.1,1803400
20/12/2022,25.95,24.1,25.6,24.5,1390900
19/12/2022,26.45,24.95,24.95,25.55,3012300
16/12/2022,25.4,24.1,24.1,24.75,898600
15/12/2022,25.75,24.55,25.6,24.7,1444600
14/12/2022,26.65,25.45,26.4,25.6,1247000
13/12/2022,26.95,24.5,25.3,26.0,1840200
12/12/2022,25.55,24.3,24.45,25.55,1665600
09/12/2022,24.5,23.3,23.7,23.9,1022300
08/12/2022,25.5,23.5,25.0,23.75,1636600
07/12/2022,25.65,24.35,25.2,24.5,2158600
06/12/2022,24.35,21.5,22.6,24.35,2100500
05/12/2022,24.0,22.5,24.0,22.8,1195900
02/12/2022,22.8,21.05,21.3,22.8,1182300
01/12/2022,23.4,22.0,22.7,22.0,2176100
30/11/2022,22.3,20.85,21.7,21.9,1195300
29/11/2022,21.95,20.05,21.95,21.6,1405900
28/11/2022,20.9,20.0,20.15,20.9,1347100
25/11/2022,20.0,18.55,19.5,19.55,980900
24/11/2022,19.3,18.3,18.3,19.0,782700
23/11/2022,19.15,18.0,18.45,18.3,1007200
22/11/2022,20.6,18.1,19.8,18.1,1842900
21/11/2022,19.3,18.65,18.9,19.3,989100
18/11/2022,18.05,16.6,16.6,18.05,1546000
17/11/2022,18.1,16.5,17.5,16.9,847600
16/11/2022,17.2,15.0,15.0,17.2,2108100
15/11/2022,16.3,16.1,16.1,16.1,865800
14/11/2022,17.7,17.3,17.3,17.3,2085900
11/11/2022,20.3,18.6,20.3,18.6,1639300
10/11/2022,21.8,20.0,21.0,20.0,1385200
09/11/2022,23.7,21.5,23.3,21.5,929300
08/11/2022,23.3,22.65,22.65,22.65,1595700
07/11/2022,26.15,24.35,25.4,24.35,374900
04/11/2022,28.2,26.15,28.2,26.15,1557800
03/11/2022,29.1,28.1,28.2,28.1,472500
02/11/2022,29.55,28.4,28.9,28.9,549000
01/11/2022,29.6,28.85,29.4,28.9,541500
31/10/2022,29.6,27.1,29.3,28.9,659700
28/10/2022,30.9,29.8,30.7,29.8,829400
27/10/2022,30.25,28.6,28.6,30.25,1168100
26/10/2022,29.1,27.9,28.2,28.3,562200
25/10/2022,30.9,27.5,28.1,28.0,1331700
24/10/2022,31.5,29.55,31.4,29.55,764800
21/10/2022,34.1,31.75,34.0,31.75,1410400
20/10/2022,35.25,34.05,34.75,34.1,556400
19/10/2022,35.8,34.5,35.5,35.1,582000
18/10/2022,36.7,35.0,36.7,35.3,863600
17/10/2022,35.45,33.6,34.0,35.45,901000
14/10/2022,34.35,33.05,33.05,34.2,1311600
13/10/2022,32.85,31.8,32.1,32.4,502700
12/10/2022,32.95,30.8,31.1,31.8,798100
11/10/2022,33.1,31.1,33.1,31.1,955000
10/10/2022,33.55,30.5,31.0,33.4,982000
07/10/2022,33.5,31.75,33.1,31.75,1286500
06/10/2022,36.7,34.1,36.7,34.1,1843600
05/10/2022,36.8,35.3,36.5,36.65,580900
04/10/2022,37.2,34.6,36.65,35.0,663700
03/10/2022,39.4,36.5,39.3,36.5,1116000
30/09/2022,39.2,36.0,38.35,39.2,1135600
29/09/2022,42.45,38.35,41.9,38.35,918500
28/09/2022,42.9,41.2,42.25,41.2,717600
27/09/2022,43.4,41.15,43.0,42.3,666200
26/09/2022,44.2,41.6,42.8,42.2,1560300
23/09/2022,46.15,44.65,45.5,44.7,589000
22/09/2022,45.5,42.65,43.0,45.5,910000
21/09/2022,45.05,43.35,45.05,43.7,1249700
20/09/2022,46.9,43.5,46.9,45.8,874600
19/09/2022,48.6,45.3,48.6,45.3,2209900
16/09/2022,50.9,48.4,50.6,48.7,1384500
15/09/2022,51.9,50.5,50.9,51.0,1237700
14/09/2022,50.9,49.55,49.55,50.3,966100
13/09/2022,51.3,49.7,50.0,50.4,1345700
12/09/2022,51.9,49.8,51.7,50.2,867700
09/09/2022,51.1,49.2,50.4,51.1,1004900
08/09/2022,51.0,48.5,50.0,50.0,1617100
07/09/2022,53.5,49.3,52.4,49.3,2329600
06/09/2022,55.6,53.0,54.2,53.0,1382800
05/09/2022,55.0,53.5,55.0,54.0,903600
31/08/2022,54.8,51.1,51.1,54.5,2611300
30/08/2022,53.3,51.8,52.5,51.8,1245600
29/08/2022,51.9,49.0,51.2,51.9,2269900
26/08/2022,54.5,51.7,54.0,52.3,1317900
25/08/2022,54.0,52.6,53.1,53.9,1525200
24/08/2022,53.9,52.8,53.2,53.1,1072400
23/08/2022,54.0,51.5,51.9,53.3,1731400
22/08/2022,52.4,50.6,51.3,52.0,1447300
19/08/2022,52.2,50.5,51.6,51.5,832700
18/08/2022,52.5,51.2,51.6,51.6,1122700
17/08/2022,53.7,51.2,51.7,51.6,1696800
16/08/2022,51.8,51.1,51.8,51.2,1018200
15/08/2022,52.8,51.0,51.8,51.8,1019800
12/08/2022,51.9,48.9,50.0,51.6,1955900
11/08/2022,50.5,48.5,49.5,49.5,2139700
10/08/2022,49.9,48.55,49.0,48.6,1213500
09/08/2022,50.9,48.9,50.5,49.5,1535000
08/08/2022,49.85,46.6,46.6,49.85,2740300
05/08/2022,46.7,45.55,46.2,46.6,1012300
04/08/2022,46.75,45.5,46.0,46.15,1729900
03/08/2022,46.7,43.6,44.0,46.0,1299000
02/08/2022,45.4,44.05,45.0,44.85,990000
01/08/2022,45.0,40.75,42.9,45.0,2269500
29/07/2022,44.4,42.5,44.1,42.75,1137000
28/07/2022,45.3,43.9,45.3,44.1,1091800
27/07/2022,44.4,42.55,43.0,44.4,520300
26/07/2022,46.2,43.5,46.0,43.6,1303800
25/07/2022,46.45,45.3,45.9,45.9,699000
22/07/2022,46.8,45.05,46.3,45.05,1153500
21/07/2022,49.5,45.7,49.1,45.7,2119100
20/07/2022,48.95,46.6,47.35,48.5,1330500
19/07/2022,47.55,46.5,46.9,46.6,693700
18/07/2022,47.5,45.5,45.5,46.7,1004700
15/07/2022,47.0,45.1,45.1,45.45,900400
14/07/2022,45.4,44.05,45.0,45.3,909300
13/07/2022,47.55,45.5,45.7,45.6,807100
12/07/2022,45.4,42.0,42.2,45.4,1345200
11/07/2022,45.1,42.45,44.6,42.45,1764900
08/07/2022,46.8,45.2,46.5,45.6,756400
07/07/2022,46.0,43.8,44.0,45.6,689600
06/07/2022,47.6,42.75,42.75,44.95,1453700
05/07/2022,48.4,44.65,47.35,44.65,2263500
04/07/2022,52.4,48.0,52.4,48.0,2415500
01/07/2022,53.8,49.7,52.8,51.6,1680400
30/06/2022,57.0,53.0,57.0,53.0,764500
29/06/2022,56.8,51.0,53.1,56.0,2427800
28/06/2022,58.0,53.5,57.5,53.5,3721300
27/06/2022,58.4,56.0,57.2,57.5,1091000
24/06/2022,59.5,57.0,58.4,57.0,1254200
23/06/2022,57.1,51.4,51.5,57.1,1449500
22/06/2022,58.4,53.4,57.4,53.4,2476500
21/06/2022,61.0,57.4,61.0,57.4,2638300
20/06/2022,64.8,60.0,64.0,61.7,1967100
17/06/2022,65.0,60.5,60.7,63.7,2020500
16/06/2022,62.4,59.0,60.1,62.4,3297900
15/06/2022,58.4,54.6,56.0,58.4,1926400
14/06/2022,54.6,51.1,51.1,54.6,1653300
13/06/2022,55.9,51.0,51.4,51.1,3099600
10/06/2022,60.6,54.6,57.9,54.6,2782900
09/06/2022,59.5,56.3,56.5,58.7,1599800
08/06/2022,60.0,56.8,59.2,57.0,2393900
07/06/2022,60.3,54.5,56.6,59.2,3089000
06/06/2022,61.6,56.6,60.2,56.6,2244300
03/06/2022,60.9,55.0,56.0,60.8,2107400
02/06/2022,59.0,56.0,57.9,57.0,1298200
01/06/2022,56.4,50.8,52.0,56.4,2560800
31/05/2022,54.2,51.4,51.4,52.8,1574300
30/05/2022,53.5,49.5,51.0,52.7,1541100
27/05/2022,50.8,47.5,47.9,50.8,3188900
26/05/2022,47.95,46.05,47.95,47.5,1555900
25/05/2022,47.05,44.1,44.6,47.05,1376200
24/05/2022,44.3,42.6,42.9,44.0,1637100
23/05/2022,43.7,40.1,41.0,42.4,1789000
20/05/2022,42.5,40.7,41.95,40.85,1201600
19/05/2022,42.8,39.5,39.5,42.0,892200
18/05/2022,43.6,41.45,42.2,42.0,1233800
17/05/2022,41.35,35.95,37.0,41.35,1626400
16/05/2022,44.0,38.65,44.0,38.65,2615300
13/05/2022,45.05,41.55,44.7,41.55,1707000
12/05/2022,48.85,44.65,47.3,44.65,2217600
11/05/2022,50.0,47.5,49.4,48.0,1426500
10/05/2022,48.4,43.6,44.5,48.4,1524900
09/05/2022,50.7,45.25,48.0,45.25,2592100
06/05/2022,48.65,43.85,44.45,48.65,2493600
05/05/2022,48.1,44.1,48.1,45.5,1960600
04/05/2022,48.8,46.7,47.0,47.4,1729700
29/04/2022,46.0,42.05,42.8,46.0,2209000
28/04/2022,44.2,41.8,42.1,43.0,1129200
27/04/2022,41.8,38.5,39.1,41.8,1033500
26/04/2022,39.8,38.3,38.3,39.1,2321300
25/04/2022,42.95,41.15,42.95,41.15,1773600
22/04/2022,47.9,44.2,47.5,44.2,1544700
21/04/2022,51.0,46.0,47.6,47.5,1853700
20/04/2022,48.75,44.0,44.6,48.75,2755800
19/04/2022,48.95,45.6,47.0,45.6,1449400
18/04/2022,46.9,45.05,45.05,46.9,2465800
15/04/2022,43.85,41.55,41.9,43.85,3323800
14/04/2022,42.45,41.0,41.0,41.0,1114500
13/04/2022,41.9,40.45,41.3,40.7,835800
12/04/2022,41.95,38.95,39.8,40.2,957800
08/04/2022,40.95,39.6,40.3,39.8,923600
07/04/2022,43.2,40.3,42.95,40.3,1091500
06/04/2022,44.0,42.0,43.2,43.0,695800
05/04/2022,44.25,42.0,42.4,43.2,738500
04/04/2022,43.5,42.45,42.45,42.7,971500
01/04/2022,44.8,42.0,43.1,42.4,929900
31/03/2022,44.3,42.5,44.3,43.75,939500
30/03/2022,45.0,42.5,43.8,44.3,750200
29/03/2022,45.1,43.5,44.8,43.8,766200
28/03/2022,45.05,42.5,43.0,44.8,1955300
25/03/2022,43.6,42.0,42.7,43.0,584900
24/03/2022,43.4,41.5,41.9,42.5,1067400
23/03/2022,42.45,40.4,40.75,41.5,688100
22/03/2022,41.45,40.0,40.8,40.5,311300
21/03/2022,41.8,40.3,40.3,40.55,506000
18/03/2022,40.9,39.55,40.3,39.8,402700
17/03/2022,42.3,40.0,42.3,40.15,357900
16/03/2022,42.7,41.5,42.0,41.5,381600
15/03/2022,44.0,39.2,41.4,41.5,1243400
14/03/2022,42.45,40.5,41.05,41.5,754400
11/03/2022,44.2,41.45,41.55,41.5,2076700
10/03/2022,41.35,39.3,39.9,41.35,1365700
09/03/2022,39.0,37.2,37.2,38.65,792100
08/03/2022,39.0,37.65,39.0,37.65,1143900
07/03/2022,40.25,38.3,38.8,39.25,1141300
04/03/2022,40.2,39.0,39.1,39.25,595900
03/03/2022,40.5,39.1,39.2,39.3,1204000
02/03/2022,39.5,37.1,37.5,39.3,1355400
01/03/2022,37.55,36.95,36.95,37.4,1098600
28/02/2022,36.7,34.45,35.3,36.4,724500
25/02/2022,35.5,34.0,35.5,35.25,340100
24/02/2022,35.95,34.5,35.85,35.0,773000
23/02/2022,36.5,34.6,34.9,35.9,1038500
22/02/2022,34.5,33.5,34.1,34.5,506700
21/02/2022,34.85,33.5,34.8,34.5,446400
18/02/2022,35.1,33.8,34.3,34.7,491400
17/02/2022,34.8,33.4,33.9,34.3,607200
16/02/2022,34.3,33.1,33.1,33.9,545100
15/02/2022,34.2,32.9,33.4,33.0,778000
14/02/2022,32.7,30.0,30.6,32.7,1093900
11/02/2022,30.9,29.95,30.2,30.6,269400
10/02/2022,30.7,29.95,30.6,30.45,160000
09/02/2022,30.9,30.2,30.6,30.6,216700
08/02/2022,30.45,28.5,28.5,30.45,587400
07/02/2022,28.55,27.6,27.6,28.5,123800
28/01/2022,27.9,27.0,27.9,27.2,120300
27/01/2022,27.8,27.0,27.1,27.7,81900
26/01/2022,28.9,27.3,28.4,27.5,157300
25/01/2022,28.5,27.2,27.3,28.4,104600
24/01/2022,29.8,27.8,29.8,27.8,301400
21/01/2022,30.2,29.0,30.0,29.85,166500
20/01/2022,30.4,29.0,29.0,30.05,104000
19/01/2022,29.2,28.1,28.1,29.0,235200
18/01/2022,29.0,27.9,28.25,28.1,235400
17/01/2022,30.8,28.2,30.35,28.4,375500
14/01/2022,30.3,29.05,29.1,30.3,255800
13/01/2022,31.5,30.0,31.5,30.4,500400
12/01/2022,32.2,30.0,31.3,31.15,546400
11/01/2022,33.45,32.0,33.45,32.0,786200
10/01/2022,35.35,33.3,35.3,33.45,594800
07/01/2022,35.8,35.0,35.5,35.3,338400
06/01/2022,36.3,35.2,36.0,35.4,625300
05/01/2022,36.3,33.65,34.15,35.85,936900
04/01/2022,34.5,33.6,34.15,34.1,333300
31/12/2021,33.5,33.05,33.15,33.3,290700
30/12/2021,33.6,33.05,33.5,33.15,411000
29/12/2021,34.0,33.35,33.95,33.5,501000
28/12/2021,34.6,33.95,34.4,34.1,507700
27/12/2021,34.8,33.8,34.1,34.4,263400
24/12/2021,34.8,33.55,34.0,34.1,525700
23/12/2021,35.9,34.0,35.6,34.0,918300
22/12/2021,36.8,35.7,36.7,36.0,692300
21/12/2021,37.5,36.1,36.7,36.7,570200
20/12/2021,37.0,35.75,35.75,36.7,1427000
17/12/2021,35.85,34.65,34.65,35.4,750300
16/12/2021,35.15,34.0,34.5,34.6,289400
15/12/2021,35.4,34.5,34.65,34.55,249300
14/12/2021,35.7,34.5,35.7,34.8,304000
13/12/2021,35.55,34.0,34.5,35.3,529100
10/12/2021,34.5,33.5,34.1,34.0,531100
09/12/2021,34.15,33.1,33.1,34.0,245500
08/12/2021,34.5,33.35,34.5,33.4,378800
07/12/2021,34.5,33.3,34.5,33.9,315300
06/12/2021,34.95,32.9,34.5,33.15,560800
03/12/2021,36.8,34.8,36.8,35.0,426400
02/12/2021,37.0,35.2,35.2,36.6,745200
01/12/2021,36.0,34.1,34.2,35.1,481300
30/11/2021,35.2,34.5,35.0,34.5,553500
29/11/2021,35.0,33.2,33.2,34.6,467000
26/11/2021,35.7,34.7,35.7,35.2,703400
25/11/2021,36.8,35.5,36.8,35.7,547200
24/11/2021,37.5,36.5,37.0,37.1,843800
23/11/2021,36.45,34.15,34.3,36.45,545500
22/11/2021,35.0,34.0,35.0,34.1,514500
19/11/2021,36.0,33.6,36.0,34.0,1637400
18/11/2021,37.3,35.0,37.0,36.0,1487000
17/11/2021,37.95,37.0,37.1,37.0,619000
16/11/2021,37.7,36.0,36.5,37.1,1145900
15/11/2021,39.1,36.8,39.0,37.1,1315700
12/11/2021,39.35,37.9,39.35,39.0,775800
11/11/2021,39.6,37.0,37.9,39.4,1187300
10/11/2021,38.2,36.6,36.6,37.7,938300
09/11/2021,38.0,37.1,38.0,37.4,869200
08/11/2021,38.5,37.0,38.5,38.2,970900
05/11/2021,38.5,37.0,37.5,38.0,1644100
04/11/2021,36.55,33.5,34.2,36.55,1581200
03/11/2021,36.4,34.2,36.1,34.2,1179000
02/11/2021,36.0,34.9,35.5,36.0,1160100
01/11/2021,36.9,35.2,35.8,35.5,1036300
29/10/2021,36.5,34.3,35.0,35.8,1277500
28/10/2021,35.4,34.25,34.9,35.0,827100
27/10/2021,35.4,34.5,35.4,34.9,1213500
26/10/2021,34.2,31.5,31.8,34.2,1992200
25/10/2021,32.35,31.05,31.55,32.0,816800
22/10/2021,32.2,31.2,32.2,31.55,671400
21/10/2021,33.9,31.9,32.7,32.3,1153800
20/10/2021,33.5,32.0,32.1,32.9,1279300
19/10/2021,32.45,32.0,32.45,32.3,468200
18/10/2021,33.0,32.0,32.8,32.0,831400
15/10/2021,32.8,31.3,31.5,32.45,1695900
14/10/2021,31.45,31.1,31.2,31.2,501700
13/10/2021,31.5,31.0,31.5,31.2,402000
12/10/2021,31.4,30.3,30.65,30.9,906400
11/10/2021,31.8,30.9,31.7,30.9,585600
08/10/2021,33.0,31.45,31.8,31.7,1010900
07/10/2021,32.1,30.5,30.8,31.8,1315700
06/10/2021,30.8,30.3,30.8,30.65,460900
05/10/2021,31.45,30.55,31.45,30.65,491800
04/10/2021,31.0,29.3,29.3,31.0,1287200
01/10/2021,29.25,28.6,28.7,29.0,481000
30/09/2021,28.8,28.5,28.8,28.65,227900
29/09/2021,28.8,28.0,28.6,28.5,326800
28/09/2021,28.7,27.5,27.8,28.6,530500
27/09/2021,29.3,28.0,29.25,28.0,582300
24/09/2021,29.9,29.05,29.6,29.25,436700
23/09/2021,30.5,29.8,30.5,29.9,355700
22/09/2021,30.95,29.3,29.3,30.5,301100
21/09/2021,30.0,28.5,28.5,30.0,657400
20/09/2021,30.9,29.6,30.9,29.6,935400
17/09/2021,31.0,30.1,30.4,30.6,470300
16/09/2021,31.3,30.0,31.3,30.4,437400
15/09/2021,31.35,29.05,29.4,30.8,775100
14/09/2021,31.0,29.0,30.3,29.4,1252700
13/09/2021,32.6,30.3,32.5,30.3,1077900
10/09/2021,33.3,32.1,32.1,32.5,742000
09/09/2021,32.7,31.3,31.5,32.5,613700
08/09/2021,32.1,31.0,31.5,32.0,804600
07/09/2021,33.8,31.65,33.8,32.1,1248300
06/09/2021,34.1,32.5,32.9,34.0,2015400
01/09/2021,32.5,30.65,31.0,32.1,1397900
31/08/2021,32.1,30.8,30.8,31.4,1250200
30/08/2021,32.9,31.0,31.6,31.8,1258900
27/08/2021,31.0,29.0,29.9,31.0,940600
26/08/2021,29.9,28.35,29.0,29.9,1031500
25/08/2021,29.0,28.0,28.5,28.6,553600
24/08/2021,28.9,27.5,28.6,28.75,854200
23/08/2021,30.3,28.6,29.7,28.6,1414300
20/08/2021,32.95,30.5,32.5,30.7,1779900
19/08/2021,33.2,32.2,32.7,32.75,547000
18/08/2021,33.55,31.6,31.6,32.7,1434600
17/08/2021,32.55,31.1,31.5,32.0,1405100
16/08/2021,32.5,31.5,32.0,31.9,1212000
13/08/2021,31.2,29.1,29.1,31.2,1439500
12/08/2021,30.0,28.6,28.9,29.4,928900
11/08/2021,30.6,29.5,30.6,29.5,934800
10/08/2021,31.05,30.0,30.9,30.6,960800
09/08/2021,30.6,28.1,28.5,30.55,1711100
06/08/2021,29.9,28.8,29.9,28.8,823000
05/08/2021,29.4,28.0,28.0,29.25,1509300
04/08/2021,28.0,26.25,26.5,27.9,1264400
03/08/2021,27.3,26.6,26.6,26.75,476900
02/08/2021,27.45,26.2,27.45,27.0,469700
30/07/2021,27.85,27.4,27.6,27.5,499200
29/07/2021,27.85,27.2,27.25,27.85,381600
28/07/2021,28.0,27.2,27.2,27.85,302200
27/07/2021,28.3,27.5,27.9,27.85,645900
26/07/2021,28.1,25.7,26.4,27.9,484200
23/07/2021,27.5,26.5,26.95,26.5,411400
22/07/2021,27.15,25.4,25.6,27.05,891100
21/07/2021,26.5,25.3,26.5,25.6,370200
20/07/2021,26.4,24.3,24.65,26.4,460800
19/07/2021,26.0,24.95,25.0,25.0,576500
16/07/2021,27.2,26.7,27.0,26.8,349100
15/07/2021,27.0,25.5,25.65,26.95,439300
14/07/2021,26.9,25.2,26.65,25.65,601300
13/07/2021,27.0,26.0,26.6,26.7,506400
12/07/2021,28.6,26.6,28.6,26.6,816800
09/07/2021,29.5,28.1,28.1,28.6,540900
08/07/2021,29.7,28.0,28.0,28.55,317700
07/07/2021,29.7,27.8,28.2,28.85,1163800
06/07/2021,31.35,29.7,31.35,29.7,713000
05/07/2021,32.3,30.75,31.3,31.5,1086600
02/07/2021,33.1,32.25,33.0,32.35,1768300
01/07/2021,34.25,33.1,34.0,33.35,1194700
30/06/2021,34.8,32.1,34.55,34.2,859900
29/06/2021,34.55,32.8,32.8,34.5,1921600
28/06/2021,32.6,31.5,32.05,32.3,395400
25/06/2021,33.05,31.5,31.5,32.35,677100
24/06/2021,33.05,31.5,32.2,32.1,682900
23/06/2021,32.4,29.7,30.3,32.2,1185300
22/06/2021,31.7,29.9,31.1,30.3,1036500
21/06/2021,32.45,30.5,31.8,30.9,828900
18/06/2021,32.8,31.0,31.95,32.5,1261100
17/06/2021,31.95,29.6,29.8,31.95,971900
16/06/2021,30.3,28.7,28.8,29.9,1110400
15/06/2021,30.9,28.1,30.5,28.8,2623600
14/06/2021,30.75,28.5,29.0,30.2,806000
11/06/2021,30.6,29.1,30.0,29.25,1141600
10/06/2021,28.95,27.2,27.2,28.95,2316900
09/06/2021,27.4,25.5,26.9,27.1,1008600
08/06/2021,28.4,26.7,28.3,26.7,716700
07/06/2021,28.5,27.3,28.0,28.35,1192300
04/06/2021,26.75,25.0,25.0,26.75,1385300
03/06/2021,25.05,23.4,23.4,25.0,526400
02/06/2021,23.9,23.0,23.35,23.45,414200
01/06/2021,24.15,23.2,24.0,23.3,342500
31/05/2021,24.8,23.9,24.7,24.0,318700
28/05/2021,24.9,23.4,24.0,24.7,386000
27/05/2021,24.9,23.2,24.4,24.0,369100
26/05/2021,25.45,24.6,25.45,24.9,406200
25/05/2021,25.7,24.55,24.7,25.0,570300
24/05/2021,25.3,24.5,25.0,24.7,382500
21/05/2021,25.5,24.2,24.3,24.9,645100
20/05/2021,24.45,23.65,24.0,24.2,392900
19/05/2021,24.5,23.8,23.9,24.1,192900
18/05/2021,24.55,23.6,23.9,24.1,598100
17/05/2021,23.95,22.7,22.9,23.85,690500
14/05/2021,23.1,22.75,23.1,22.9,231500
13/05/2021,23.2,22.9,23.2,23.05,207200
12/05/2021,23.2,22.4,22.4,23.1,590900
11/05/2021,22.6,21.7,21.7,22.3,205200
10/05/2021,21.8,21.4,21.7,21.8,121800
07/05/2021,22.1,21.7,22.1,21.85,78300
06/05/2021,22.3,21.8,22.3,22.2,115200
05/05/2021,22.4,22.05,22.1,22.3,128800
04/05/2021,22.4,21.05,21.2,22.4,243700
29/04/2021,22.15,21.5,21.75,21.6,129700
28/04/2021,22.0,21.2,21.6,21.95,69800
27/04/2021,21.9,21.5,21.9,21.6,57200
26/04/2021,22.3,21.6,22.0,21.9,170500
23/04/2021,21.55,20.15,20.15,21.55,162600
22/04/2021,22.45,20.15,21.65,20.15,288300
20/04/2021,21.9,21.5,21.5,21.65,222200
19/04/2021,22.3,21.8,22.1,21.9,123900
16/04/2021,22.6,21.9,22.5,22.05,410800
15/04/2021,22.9,22.45,22.9,22.6,187700
14/04/2021,22.9,22.3,22.3,22.9,211500
13/04/2021,23.3,22.35,23.3,22.7,442000
12/04/2021,23.6,23.25,23.4,23.25,260100
09/04/2021,23.55,23.3,23.55,23.35,233300
08/04/2021,23.75,23.45,23.6,23.55,249100
07/04/2021,23.8,23.5,23.8,23.65,270400
06/04/2021,24.0,23.05,23.4,23.8,602300
05/04/2021,23.0,22.7,22.9,22.9,107500
02/04/2021,23.5,22.9,23.2,22.9,164300
01/04/2021,23.2,22.5,22.8,23.2,171500
31/03/2021,22.9,22.4,22.6,22.75,198000
30/03/2021,22.7,22.45,22.5,22.6,152200
29/03/2021,22.7,22.3,22.6,22.7,138500
26/03/2021,23.0,21.4,21.5,22.6,515000
25/03/2021,22.0,21.2,21.2,21.5,368600
24/03/2021,22.4,21.4,22.2,21.7,441900
23/03/2021,23.25,22.5,23.25,22.7,399600
22/03/2021,23.7,23.2,23.3,23.25,481500
19/03/2021,23.4,23.1,23.4,23.4,273800
18/03/2021,23.7,23.05,23.5,23.4,194300
17/03/2021,23.8,23.0,23.8,23.4,247300
16/03/2021,24.45,23.5,24.4,23.8,361900
15/03/2021,24.5,23.35,23.4,24.0,825300
12/03/2021,23.5,23.15,23.5,23.25,281400
11/03/2021,23.65,23.1,23.15,23.15,574700
10/03/2021,23.5,22.7,23.1,23.15,227200
09/03/2021,23.5,23.0,23.45,23.1,407400
08/03/2021,23.6,22.7,23.5,23.45,667500
05/03/2021,23.8,22.5,22.95,23.0,297800
04/03/2021,23.95,22.3,23.9,22.95,406900
03/03/2021,23.05,21.55,21.55,23.05,1133200
02/03/2021,21.8,21.3,21.8,21.55,261200
01/03/2021,21.6,21.05,21.6,21.3,190200
26/02/2021,21.0,20.3,20.3,20.75,128900
25/02/2021,21.45,20.0,21.4,20.9,129100
24/02/2021,21.6,21.0,21.5,21.2,227100
23/02/2021,21.7,21.45,21.5,21.6,170700
22/02/2021,22.2,20.95,20.95,21.5,329200
19/02/2021,21.25,20.5,20.5,20.95,184200
18/02/2021,21.3,20.25,20.5,21.0,228900
17/02/2021,20.45,19.7,19.7,20.45,183800
09/02/2021,19.4,18.5,19.0,19.4,183200
08/02/2021,19.9,18.9,19.65,19.1,170000
05/02/2021,20.0,19.65,20.0,19.65,228300
04/02/2021,20.1,19.6,19.7,20.0,295400
03/02/2021,19.8,18.7,19.4,19.7,264500
02/02/2021,19.0,17.95,18.6,19.0,185600
01/02/2021,19.25,18.0,18.4,18.0,257400
29/01/2021,19.1,17.35,17.35,18.6,319600
28/01/2021,19.3,18.45,19.3,18.45,493200
27/01/2021,21.5,19.75,21.25,19.8,662800
26/01/2021,22.5,21.2,22.5,21.2,486600
25/01/2021,22.8,22.0,22.0,22.7,239400
22/01/2021,23.0,22.0,22.0,22.3,476900
21/01/2021,23.7,22.1,23.0,22.8,928400
20/01/2021,23.4,21.8,23.0,23.0,508600
19/01/2021,25.5,23.2,25.0,23.4,739800
18/01/2021,25.45,24.8,24.9,24.9,940900
15/01/2021,25.1,24.6,24.7,24.75,477400
14/01/2021,25.15,24.5,24.95,24.8,395200
13/01/2021,25.5,24.5,25.5,25.0,696800
12/01/2021,26.0,25.35,25.4,25.5,1147900
11/01/2021,25.0,24.6,24.9,24.95,358200
08/01/2021,25.5,24.6,25.5,24.85,396600
07/01/2021,25.65,24.55,24.6,25.1,582500
06/01/2021,25.15,24.5,25.1,24.6,856800
05/01/2021,25.35,24.7,24.8,25.05,373700
04/01/2021,25.9,25.0,25.9,25.05,591200
31/12/2020,24.9,23.3,23.3,24.9,1565300
30/12/2020,23.9,23.15,23.3,23.3,629260
29/12/2020,23.9,23.45,23.9,23.5,268950
28/12/2020,24.5,23.7,24.4,23.9,479900
25/12/2020,24.0,22.35,22.45,24.0,1272280
24/12/2020,22.55,21.9,22.25,22.45,358470
23/12/2020,22.85,21.9,21.9,22.25,505130
22/12/2020,22.2,21.8,22.0,21.9,578310
21/12/2020,22.7,22.05,22.7,22.2,483690
18/12/2020,22.85,22.3,22.8,22.6,527520
17/12/2020,23.0,22.3,23.0,22.75,1099750
