Date,High,Low,Open,Close,Volume
09/10/2023,10.85,10.6,10.8,10.6,1700
06/10/2023,10.8,10.35,10.8,10.8,2400
05/10/2023,10.9,10.65,10.9,10.65,600
04/10/2023,10.7,10.6,10.7,10.65,900
03/10/2023,11.05,10.55,11.0,10.6,2500
02/10/2023,11.55,10.7,10.9,11.1,6400
29/09/2023,10.95,10.5,10.9,10.9,5200
28/09/2023,10.9,10.85,10.85,10.9,200
27/09/2023,10.85,10.55,10.75,10.85,400
26/09/2023,10.95,10.5,10.85,10.95,4000
25/09/2023,11.0,10.45,10.75,10.45,11400
22/09/2023,11.3,10.75,11.3,11.1,19100
21/09/2023,11.5,11.25,11.5,11.3,3700
20/09/2023,11.3,11.0,11.3,11.2,6500
19/09/2023,11.5,10.8,11.5,10.8,4800
18/09/2023,11.3,11.2,11.2,11.25,2800
15/09/2023,11.3,11.0,11.2,11.2,14800
14/09/2023,11.75,11.2,11.25,11.2,4400
13/09/2023,11.35,10.8,10.85,11.25,9200
12/09/2023,11.3,11.0,11.25,11.25,1100
11/09/2023,11.5,10.8,11.3,11.3,16000
08/09/2023,11.8,11.05,11.05,11.55,8200
07/09/2023,11.8,11.3,11.8,11.35,6500
06/09/2023,11.8,11.05,11.3,11.35,10900
05/09/2023,11.65,10.9,10.9,11.1,23900
31/08/2023,10.9,10.6,10.8,10.9,10900
30/08/2023,10.8,10.6,10.65,10.8,2300
29/08/2023,10.9,10.45,10.55,10.9,3200
28/08/2023,11.4,10.7,10.7,11.1,11500
25/08/2023,10.85,10.5,10.5,10.7,12200
24/08/2023,10.7,10.4,10.7,10.4,3500
23/08/2023,10.95,10.4,10.9,10.4,5700
22/08/2023,10.55,10.4,10.55,10.4,11900
21/08/2023,11.0,10.45,10.9,10.45,15900
18/08/2023,11.7,11.0,11.7,11.1,9300
17/08/2023,11.5,11.3,11.5,11.35,5900
16/08/2023,11.65,11.35,11.65,11.5,7400
15/08/2023,11.7,11.6,11.7,11.65,6200
14/08/2023,12.1,11.2,12.1,11.5,30300
11/08/2023,13.25,12.0,12.5,12.0,3400
10/08/2023,13.15,12.0,13.15,12.5,53500
09/08/2023,12.3,12.3,12.3,12.3,18200
08/08/2023,11.5,11.25,11.25,11.5,17500
07/08/2023,10.8,10.7,10.8,10.75,4600
04/08/2023,10.8,10.8,10.8,10.8,5800
03/08/2023,11.1,10.7,11.1,11.1,3500
02/08/2023,11.15,10.9,11.15,11.1,2400
01/08/2023,11.2,10.8,10.8,11.2,6600
31/07/2023,11.0,10.5,10.5,11.0,7700
28/07/2023,10.5,10.5,10.5,10.5,1100
27/07/2023,10.5,10.5,10.5,10.5,2300
26/07/2023,10.65,10.6,10.65,10.65,1700
25/07/2023,10.55,10.5,10.5,10.55,2100
24/07/2023,10.5,10.5,10.5,10.5,2200
21/07/2023,10.65,10.3,10.3,10.65,3800
20/07/2023,10.5,10.15,10.25,10.2,1800
19/07/2023,10.8,10.8,10.8,10.8,5100
18/07/2023,10.8,10.8,10.8,10.8,900
17/07/2023,10.8,10.6,10.6,10.8,4500
14/07/2023,11.45,10.6,10.6,11.2,1200
13/07/2023,11.5,10.7,10.7,11.25,5300
12/07/2023,10.75,10.35,10.35,10.75,2400
11/07/2023,10.6,10.3,10.35,10.4,2900
10/07/2023,10.5,10.35,10.45,10.5,500
07/07/2023,10.6,10.3,10.6,10.3,2200
06/07/2023,10.7,10.6,10.7,10.6,700
05/07/2023,10.65,10.6,10.6,10.65,600
04/07/2023,10.6,10.6,10.6,10.6,200
03/07/2023,10.35,10.35,10.35,10.35,200
30/06/2023,10.35,10.35,10.35,10.35,1900
29/06/2023,10.5,10.35,10.5,10.35,600
28/06/2023,10.7,10.6,10.6,10.7,900
27/06/2023,10.5,10.5,10.5,10.5,300
26/06/2023,10.8,10.3,10.4,10.8,2700
23/06/2023,10.9,10.9,10.9,10.9,200
22/06/2023,10.95,10.7,10.7,10.95,2200
21/06/2023,10.9,10.1,10.9,10.25,3400
20/06/2023,10.65,10.65,10.65,10.65,900
19/06/2023,10.65,10.65,10.65,10.65,300
16/06/2023,10.95,10.65,10.7,10.65,2200
15/06/2023,10.7,10.6,10.6,10.7,1200
14/06/2023,10.95,10.95,10.95,10.95,0
13/06/2023,10.95,10.95,10.95,10.95,600
12/06/2023,10.9,10.6,10.6,10.9,3800
09/06/2023,11.0,10.85,10.9,11.0,2000
08/06/2023,11.35,10.9,11.0,10.9,7400
07/06/2023,11.3,11.1,11.1,11.2,1600
06/06/2023,11.45,11.1,11.45,11.1,2400
05/06/2023,11.25,11.2,11.25,11.2,3000
02/06/2023,11.3,11.25,11.3,11.25,9300
01/06/2023,11.9,11.05,11.9,11.55,6800
31/05/2023,11.85,11.1,11.3,11.85,7000
30/05/2023,11.95,11.05,11.95,11.9,4500
29/05/2023,11.6,10.55,11.45,11.55,21300
26/05/2023,11.1,10.6,10.7,11.1,5500
25/05/2023,11.55,10.65,10.7,10.65,9200
24/05/2023,12.3,11.3,11.35,11.4,7400
23/05/2023,12.8,12.1,12.1,12.1,15000
22/05/2023,13.2,12.3,13.2,13.0,15800
19/05/2023,13.55,13.05,13.55,13.2,11200
18/05/2023,12.7,12.0,12.0,12.7,24100
17/05/2023,11.9,10.45,11.9,11.9,18800
16/05/2023,11.15,10.45,11.15,11.15,8700
15/05/2023,10.45,9.15,9.15,10.45,13700
12/05/2023,9.8,9.8,9.8,9.8,700
11/05/2023,9.8,9.8,9.8,9.8,0
10/05/2023,9.85,9.8,9.85,9.8,200
09/05/2023,9.8,9.78,9.78,9.8,1500
08/05/2023,9.68,9.55,9.55,9.68,600
05/05/2023,9.74,9.55,9.6,9.55,400
04/05/2023,9.75,9.75,9.75,9.75,3600
28/04/2023,10.2,10.2,10.2,10.2,600
27/04/2023,10.1,9.77,9.77,10.0,8100
26/04/2023,10.5,9.9,9.9,10.5,400
25/04/2023,9.89,9.51,9.57,9.89,6400
24/04/2023,9.89,9.5,9.89,9.86,3300
21/04/2023,9.89,9.89,9.89,9.89,0
20/04/2023,9.89,9.89,9.89,9.89,300
19/04/2023,9.72,9.72,9.72,9.72,1700
18/04/2023,9.6,9.6,9.6,9.6,400
17/04/2023,9.89,9.5,9.89,9.58,3200
14/04/2023,9.94,9.61,9.94,9.9,4600
13/04/2023,10.0,9.9,9.95,10.0,1500
12/04/2023,9.9,9.9,9.9,9.9,500
11/04/2023,10.4,9.9,10.0,10.4,1700
10/04/2023,10.2,10.2,10.2,10.2,0
07/04/2023,10.2,10.2,10.2,10.2,1000
06/04/2023,10.1,10.1,10.1,10.1,0
05/04/2023,10.1,10.1,10.1,10.1,100
04/04/2023,10.05,9.5,9.5,9.99,500
03/04/2023,10.4,9.85,10.4,9.85,200
31/03/2023,9.99,9.76,9.76,9.78,300
30/03/2023,10.2,9.76,9.8,9.77,1700
29/03/2023,10.35,9.66,9.66,9.74,700
28/03/2023,10.35,10.35,10.35,10.35,0
27/03/2023,10.85,10.15,10.15,10.35,800
24/03/2023,10.9,9.8,10.2,10.9,700
23/03/2023,10.25,10.25,10.25,10.25,600
22/03/2023,11.4,10.6,11.4,11.0,4900
21/03/2023,11.45,10.45,11.4,11.35,4600
20/03/2023,11.2,10.0,10.7,11.2,500
17/03/2023,10.7,9.52,9.6,10.7,6100
16/03/2023,10.0,10.0,10.0,10.0,100
15/03/2023,10.1,9.99,9.99,10.1,600
14/03/2023,9.49,9.49,9.49,9.49,100
13/03/2023,9.5,9.5,9.5,9.5,100
10/03/2023,10.6,10.2,10.6,10.2,300
09/03/2023,9.95,9.95,9.95,9.95,0
